id,name,sequence,attribute_id:id
usb4687,usb,4687,amazon_ept.HardDriveInterface8293
14688,usb_1.1,4688,amazon_ept.HardDriveInterface8293
04689,usb_2.0,4689,amazon_ept.HardDriveInterface8293
04690,usb_3.0,4690,amazon_ept.HardDriveInterface8293
ata4691,ata,4691,amazon_ept.HardDriveInterface8029
ata1004692,ata100,4692,amazon_ept.HardDriveInterface8029
ata1334693,ata133,4693,amazon_ept.HardDriveInterface8029
atapi4694,atapi,4694,amazon_ept.HardDriveInterface8029
ata_24695,ata_2,4695,amazon_ept.HardDriveInterface8029
ata_34696,ata_3,4696,amazon_ept.HardDriveInterface8029
ata_44697,ata_4,4697,amazon_ept.HardDriveInterface8029
ata_54698,ata_5,4698,amazon_ept.HardDriveInterface8029
dma4699,dma,4699,amazon_ept.HardDriveInterface8029
eide4700,eide,4700,amazon_ept.HardDriveInterface8029
eio4701,eio,4701,amazon_ept.HardDriveInterface8029
esata4702,esata,4702,amazon_ept.HardDriveInterface8029
esdi4703,esdi,4703,amazon_ept.HardDriveInterface8029
ethernet_100base_t4704,ethernet_100base_t,4704,amazon_ept.HardDriveInterface8029
ethernet_100base_tx4705,ethernet_100base_tx,4705,amazon_ept.HardDriveInterface8029
ethernet_10base_t4706,ethernet_10base_t,4706,amazon_ept.HardDriveInterface8029
fast_scsi4707,fast_scsi,4707,amazon_ept.HardDriveInterface8029
fast_wide_scsi4708,fast_wide_scsi,4708,amazon_ept.HardDriveInterface8029
fata4709,fata,4709,amazon_ept.HardDriveInterface8029
fc_al4710,fc_al,4710,amazon_ept.HardDriveInterface8029
fc_al_24711,fc_al_2,4711,amazon_ept.HardDriveInterface8029
fdd4712,fdd,4712,amazon_ept.HardDriveInterface8029
fibre_channel4713,fibre_channel,4713,amazon_ept.HardDriveInterface8029
firewire4714,firewire,4714,amazon_ept.HardDriveInterface8029
ide4715,ide,4715,amazon_ept.HardDriveInterface8029
ieee_12844716,ieee_1284,4716,amazon_ept.HardDriveInterface8029
ieee_1394b4717,ieee_1394b,4717,amazon_ept.HardDriveInterface8029
iscsi4718,iscsi,4718,amazon_ept.HardDriveInterface8029
lvds4719,lvds,4719,amazon_ept.HardDriveInterface8029
pc_card4720,pc_card,4720,amazon_ept.HardDriveInterface8029
raid4721,raid,4721,amazon_ept.HardDriveInterface8029
scsi4722,scsi,4722,amazon_ept.HardDriveInterface8029
serial_ata4723,serial_ata,4723,amazon_ept.HardDriveInterface8029
serial_ata1504724,serial_ata150,4724,amazon_ept.HardDriveInterface8029
serial_ata3004725,serial_ata300,4725,amazon_ept.HardDriveInterface8029
serial_ata6004726,serial_ata600,4726,amazon_ept.HardDriveInterface8029
serial_scsi4727,serial_scsi,4727,amazon_ept.HardDriveInterface8029
solid_state4728,solid_state,4728,amazon_ept.HardDriveInterface8029
ssa4729,ssa,4729,amazon_ept.HardDriveInterface8029
st4124730,st412,4730,amazon_ept.HardDriveInterface8029
ultra2_scsi4731,ultra2_scsi,4731,amazon_ept.HardDriveInterface8029
ultra2_wide_scsi4732,ultra2_wide_scsi,4732,amazon_ept.HardDriveInterface8029
ultra3_scsi4733,ultra3_scsi,4733,amazon_ept.HardDriveInterface8029
ultra_160_scsi4734,ultra_160_scsi,4734,amazon_ept.HardDriveInterface8029
ultra_320_scsi4735,ultra_320_scsi,4735,amazon_ept.HardDriveInterface8029
ultra_ata4736,ultra_ata,4736,amazon_ept.HardDriveInterface8029
ultra_scsi4737,ultra_scsi,4737,amazon_ept.HardDriveInterface8029
ultra_wide_scsi4738,ultra_wide_scsi,4738,amazon_ept.HardDriveInterface8029
unknown4739,unknown,4739,amazon_ept.HardDriveInterface8029
usb4740,usb,4740,amazon_ept.HardDriveInterface8029
14741,usb_1.1,4741,amazon_ept.HardDriveInterface8029
04742,usb_2.0,4742,amazon_ept.HardDriveInterface8029
04743,usb_3.0,4743,amazon_ept.HardDriveInterface8029
firewire_16004744,firewire_1600,4744,amazon_ept.InputTypeamazon_computer_processer
firewire_32004745,firewire_3200,4745,amazon_ept.InputTypeamazon_computer_processer
firewire_4004746,firewire_400,4746,amazon_ept.InputTypeamazon_computer_processer
firewire_8004747,firewire_800,4747,amazon_ept.InputTypeamazon_computer_processer
firewire_esata4748,firewire_esata,4748,amazon_ept.InputTypeamazon_computer_processer
04749,usb1.0,4749,amazon_ept.InputTypeamazon_computer_processer
14750,usb1.1,4750,amazon_ept.InputTypeamazon_computer_processer
04751,usb2.0,4751,amazon_ept.InputTypeamazon_computer_processer
04752,usb3.0,4752,amazon_ept.InputTypeamazon_computer_processer
firewire_16004753,firewire_1600,4753,amazon_ept.InputType8107
firewire_32004754,firewire_3200,4754,amazon_ept.InputType8107
firewire_4004755,firewire_400,4755,amazon_ept.InputType8107
firewire_8004756,firewire_800,4756,amazon_ept.InputType8107
firewire_esata4757,firewire_esata,4757,amazon_ept.InputType8107
04758,usb1.0,4758,amazon_ept.InputType8107
14759,usb1.1,4759,amazon_ept.InputType8107
04760,usb2.0,4760,amazon_ept.InputType8107
04761,usb3.0,4761,amazon_ept.InputType8107
680004762,68000,4762,amazon_ept.ProcessorType8320
680404763,68040,4763,amazon_ept.ProcessorType8320
68ez3284764,68ez328,4764,amazon_ept.ProcessorType8320
68lc0404765,68lc040,4765,amazon_ept.ProcessorType8320
80324766,8032,4766,amazon_ept.ProcessorType8320
803864767,80386,4767,amazon_ept.ProcessorType8320
804864768,80486,4768,amazon_ept.ProcessorType8320
80c314769,80c31,4769,amazon_ept.ProcessorType8320
arm7104770,arm710,4770,amazon_ept.ProcessorType8320
arm710t4771,arm710t,4771,amazon_ept.ProcessorType8320
athlon4772,athlon,4772,amazon_ept.ProcessorType8320
athlon_64_fx4773,athlon_64_fx,4773,amazon_ept.ProcessorType8320
athlon_64_x24774,athlon_64_x2,4774,amazon_ept.ProcessorType8320
athlon_mp4775,athlon_mp,4775,amazon_ept.ProcessorType8320
celeron4776,celeron,4776,amazon_ept.ProcessorType8320
duron4777,duron,4777,amazon_ept.ProcessorType8320
efficeon_tm86004778,efficeon_tm8600,4778,amazon_ept.ProcessorType8320
elansc3004779,elansc300,4779,amazon_ept.ProcessorType8320
h8s4780,h8s,4780,amazon_ept.ProcessorType8320
handheld_engine_cxd2230ga4781,handheld_engine_cxd2230ga,4781,amazon_ept.ProcessorType8320
hitachi_sh34782,hitachi_sh3,4782,amazon_ept.ProcessorType8320
intel_core_duo4783,intel_core_duo,4783,amazon_ept.ProcessorType8320
intel_core_solo4784,intel_core_solo,4784,amazon_ept.ProcessorType8320
intel_pentium_4_ht4785,intel_pentium_4_ht,4785,amazon_ept.ProcessorType8320
intel_strongarm4786,intel_strongarm,4786,amazon_ept.ProcessorType8320
intel_xeon4787,intel_xeon,4787,amazon_ept.ProcessorType8320
intel_xeon_mp4788,intel_xeon_mp,4788,amazon_ept.ProcessorType8320
intel_xscale_pxa2504789,intel_xscale_pxa250,4789,amazon_ept.ProcessorType8320
intel_xscale_pxa2554790,intel_xscale_pxa255,4790,amazon_ept.ProcessorType8320
intel_xscale_pxa2634791,intel_xscale_pxa263,4791,amazon_ept.ProcessorType8320
itanium4792,itanium,4792,amazon_ept.ProcessorType8320
mc68sz3284793,mc68sz328,4793,amazon_ept.ProcessorType8320
mc68vz3284794,mc68vz328,4794,amazon_ept.ProcessorType8320
mobile_athlon_44795,mobile_athlon_4,4795,amazon_ept.ProcessorType8320
mobile_athlon_xp_m4796,mobile_athlon_xp_m,4796,amazon_ept.ProcessorType8320
mobile_athon_644797,mobile_athon_64,4797,amazon_ept.ProcessorType8320
mobile_duron4798,mobile_duron,4798,amazon_ept.ProcessorType8320
mobile_pentium_4_ht4799,mobile_pentium_4_ht,4799,amazon_ept.ProcessorType8320
mobile_sempron4800,mobile_sempron,4800,amazon_ept.ProcessorType8320
motorola_dragonball4801,motorola_dragonball,4801,amazon_ept.ProcessorType8320
nec_mips4802,nec_mips,4802,amazon_ept.ProcessorType8320
opteron4803,opteron,4803,amazon_ept.ProcessorType8320
pentium_44804,pentium_4,4804,amazon_ept.ProcessorType8320
pentium_dual_core4805,pentium_dual_core,4805,amazon_ept.ProcessorType8320
pentium_m4806,pentium_m,4806,amazon_ept.ProcessorType8320
r39004807,r3900,4807,amazon_ept.ProcessorType8320
r39124808,r3912,4808,amazon_ept.ProcessorType8320
s3c24104809,s3c2410,4809,amazon_ept.ProcessorType8320
s3c24404810,s3c2440,4810,amazon_ept.ProcessorType8320
sa_11004811,sa_1100,4811,amazon_ept.ProcessorType8320
sa_11104812,sa_1110,4812,amazon_ept.ProcessorType8320
sempron4813,sempron,4813,amazon_ept.ProcessorType8320
sh7709a4814,sh7709a,4814,amazon_ept.ProcessorType8320
sis5504815,sis550,4815,amazon_ept.ProcessorType8320
texas_instruments_omap15104816,texas_instruments_omap1510,4816,amazon_ept.ProcessorType8320
turion_644817,turion_64,4817,amazon_ept.ProcessorType8320
tx39224818,tx3922,4818,amazon_ept.ProcessorType8320
via_cyrix_c34819,via_cyrix_c3,4819,amazon_ept.ProcessorType8320
vr41114820,vr4111,4820,amazon_ept.ProcessorType8320
vr41214821,vr4121,4821,amazon_ept.ProcessorType8320
vr41224822,vr4122,4822,amazon_ept.ProcessorType8320
vr41314823,vr4131,4823,amazon_ept.ProcessorType8320
680004824,68000,4824,amazon_ept.ProcessorType8056
680404825,68040,4825,amazon_ept.ProcessorType8056
68ez3284826,68ez328,4826,amazon_ept.ProcessorType8056
68lc0404827,68lc040,4827,amazon_ept.ProcessorType8056
80324828,8032,4828,amazon_ept.ProcessorType8056
803864829,80386,4829,amazon_ept.ProcessorType8056
804864830,80486,4830,amazon_ept.ProcessorType8056
80c314831,80c31,4831,amazon_ept.ProcessorType8056
arm7104832,arm710,4832,amazon_ept.ProcessorType8056
arm710t4833,arm710t,4833,amazon_ept.ProcessorType8056
athlon4834,athlon,4834,amazon_ept.ProcessorType8056
athlon_64_fx4835,athlon_64_fx,4835,amazon_ept.ProcessorType8056
athlon_64_x24836,athlon_64_x2,4836,amazon_ept.ProcessorType8056
athlon_mp4837,athlon_mp,4837,amazon_ept.ProcessorType8056
celeron4838,celeron,4838,amazon_ept.ProcessorType8056
duron4839,duron,4839,amazon_ept.ProcessorType8056
efficeon_tm86004840,efficeon_tm8600,4840,amazon_ept.ProcessorType8056
elansc3004841,elansc300,4841,amazon_ept.ProcessorType8056
h8s4842,h8s,4842,amazon_ept.ProcessorType8056
handheld_engine_cxd2230ga4843,handheld_engine_cxd2230ga,4843,amazon_ept.ProcessorType8056
hitachi_sh34844,hitachi_sh3,4844,amazon_ept.ProcessorType8056
intel_core_duo4845,intel_core_duo,4845,amazon_ept.ProcessorType8056
intel_core_solo4846,intel_core_solo,4846,amazon_ept.ProcessorType8056
intel_pentium_4_ht4847,intel_pentium_4_ht,4847,amazon_ept.ProcessorType8056
intel_strongarm4848,intel_strongarm,4848,amazon_ept.ProcessorType8056
intel_xeon4849,intel_xeon,4849,amazon_ept.ProcessorType8056
intel_xeon_mp4850,intel_xeon_mp,4850,amazon_ept.ProcessorType8056
intel_xscale_pxa2504851,intel_xscale_pxa250,4851,amazon_ept.ProcessorType8056
intel_xscale_pxa2554852,intel_xscale_pxa255,4852,amazon_ept.ProcessorType8056
intel_xscale_pxa2634853,intel_xscale_pxa263,4853,amazon_ept.ProcessorType8056
itanium4854,itanium,4854,amazon_ept.ProcessorType8056
mc68sz3284855,mc68sz328,4855,amazon_ept.ProcessorType8056
mc68vz3284856,mc68vz328,4856,amazon_ept.ProcessorType8056
mobile_athlon_44857,mobile_athlon_4,4857,amazon_ept.ProcessorType8056
mobile_athlon_xp_m4858,mobile_athlon_xp_m,4858,amazon_ept.ProcessorType8056
mobile_athon_644859,mobile_athon_64,4859,amazon_ept.ProcessorType8056
mobile_duron4860,mobile_duron,4860,amazon_ept.ProcessorType8056
mobile_pentium_4_ht4861,mobile_pentium_4_ht,4861,amazon_ept.ProcessorType8056
mobile_sempron4862,mobile_sempron,4862,amazon_ept.ProcessorType8056
motorola_dragonball4863,motorola_dragonball,4863,amazon_ept.ProcessorType8056
nec_mips4864,nec_mips,4864,amazon_ept.ProcessorType8056
opteron4865,opteron,4865,amazon_ept.ProcessorType8056
pentium_44866,pentium_4,4866,amazon_ept.ProcessorType8056
pentium_dual_core4867,pentium_dual_core,4867,amazon_ept.ProcessorType8056
pentium_m4868,pentium_m,4868,amazon_ept.ProcessorType8056
r39004869,r3900,4869,amazon_ept.ProcessorType8056
r39124870,r3912,4870,amazon_ept.ProcessorType8056
s3c24104871,s3c2410,4871,amazon_ept.ProcessorType8056
s3c24404872,s3c2440,4872,amazon_ept.ProcessorType8056
sa_11004873,sa_1100,4873,amazon_ept.ProcessorType8056
sa_11104874,sa_1110,4874,amazon_ept.ProcessorType8056
sempron4875,sempron,4875,amazon_ept.ProcessorType8056
sh7709a4876,sh7709a,4876,amazon_ept.ProcessorType8056
sis5504877,sis550,4877,amazon_ept.ProcessorType8056
texas_instruments_omap15104878,texas_instruments_omap1510,4878,amazon_ept.ProcessorType8056
turion_644879,turion_64,4879,amazon_ept.ProcessorType8056
tx39224880,tx3922,4880,amazon_ept.ProcessorType8056
via_cyrix_c34881,via_cyrix_c3,4881,amazon_ept.ProcessorType8056
vr41114882,vr4111,4882,amazon_ept.ProcessorType8056
vr41214883,vr4121,4883,amazon_ept.ProcessorType8056
vr41224884,vr4122,4884,amazon_ept.ProcessorType8056
vr41314885,vr4131,4885,amazon_ept.ProcessorType8056
class_104886,class_10,4886,amazon_ept.SpeedClassRating7878
class_24887,class_2,4887,amazon_ept.SpeedClassRating7878
class_44888,class_4,4888,amazon_ept.SpeedClassRating7878
class_64889,class_6,4889,amazon_ept.SpeedClassRating7878
buttons4890,buttons,4890,amazon_ept.TabletInputMethod8332
dial4891,dial,4891,amazon_ept.TabletInputMethod8332
handwriting_recognition4892,handwriting_recognition,4892,amazon_ept.TabletInputMethod8332
keyboard4893,keyboard,4893,amazon_ept.TabletInputMethod8332
keypad4894,keypad,4894,amazon_ept.TabletInputMethod8332
keypad_stroke4895,keypad_stroke,4895,amazon_ept.TabletInputMethod8332
keypad_stroke4896,keypad_stroke,4896,amazon_ept.TabletInputMethod8332
microphone4897,microphone,4897,amazon_ept.TabletInputMethod8332
touch_screen4898,touch_screen,4898,amazon_ept.TabletInputMethod8332
touch_screen_stylus_pen4899,touch_screen_stylus_pen,4899,amazon_ept.TabletInputMethod8332
trackpoint_pointing_device4900,trackpoint_pointing_device,4900,amazon_ept.TabletInputMethod8332
att 4901,att ,4901,amazon_ept.WirelessCarrier8073
sprintpcs4902,sprintpcs,4902,amazon_ept.WirelessCarrier8073
t_mobile4903,t_mobile,4903,amazon_ept.WirelessCarrier8073
verizon4904,verizon,4904,amazon_ept.WirelessCarrier8073
802_11_A4905,802_11_A,4905,amazon_ept.WirelessStandard7855
802_11_ABG4906,802_11_ABG,4906,amazon_ept.WirelessStandard7855
802_11_ABGN4907,802_11_ABGN,4907,amazon_ept.WirelessStandard7855
802_11_AG4908,802_11_AG,4908,amazon_ept.WirelessStandard7855
802_11_B4909,802_11_B,4909,amazon_ept.WirelessStandard7855
802_11_G4910,802_11_G,4910,amazon_ept.WirelessStandard7855
802_11_A4911,802_11_A,4911,amazon_ept.WirelessStandard7881
802_11_ABG4912,802_11_ABG,4912,amazon_ept.WirelessStandard7881
802_11_ABGN4913,802_11_ABGN,4913,amazon_ept.WirelessStandard7881
802_11_AG4914,802_11_AG,4914,amazon_ept.WirelessStandard7881
802_11_B4915,802_11_B,4915,amazon_ept.WirelessStandard7881
802_11_G4916,802_11_G,4916,amazon_ept.WirelessStandard7881
802_11_A4917,802_11_A,4917,amazon_ept.WirelessStandard8116
802_11_ABG4918,802_11_ABG,4918,amazon_ept.WirelessStandard8116
802_11_ABGN4919,802_11_ABGN,4919,amazon_ept.WirelessStandard8116
802_11_AG4920,802_11_AG,4920,amazon_ept.WirelessStandard8116
802_11_B4921,802_11_B,4921,amazon_ept.WirelessStandard8116
802_11_G4922,802_11_G,4922,amazon_ept.WirelessStandard8116
bluetooth4923,bluetooth,4923,amazon_ept.WirelessType8344
infrared4924,infrared,4924,amazon_ept.WirelessType8344
radio_frequency4925,radio_frequency,4925,amazon_ept.WirelessType8344
4_ghz_radio_frequency4926,2.4_ghz_radio_frequency,4926,amazon_ept.WirelessType8344
8_ghz_radio_frequency4927,5.8_ghz_radio_frequency,4927,amazon_ept.WirelessType8344
802_11_A4928,802_11_A,4928,amazon_ept.WirelessType8344
802_11_AB4929,802_11_AB,4929,amazon_ept.WirelessType8344
802_11_ABG4930,802_11_ABG,4930,amazon_ept.WirelessType8344
802_11_AG4931,802_11_AG,4931,amazon_ept.WirelessType8344
802_11_B4932,802_11_B,4932,amazon_ept.WirelessType8344
802_11_BGN4933,802_11_BGN,4933,amazon_ept.WirelessType8344
802_11_G4934,802_11_G,4934,amazon_ept.WirelessType8344
802_11_G_108Mbps4935,802_11_G_108Mbps,4935,amazon_ept.WirelessType8344
802_11_N4936,802_11_N,4936,amazon_ept.WirelessType8344
900_mhz_radio_frequency4937,900_mhz_radio_frequency,4937,amazon_ept.WirelessType8344
bluetooth4938,bluetooth,4938,amazon_ept.WirelessType8344
dect4939,dect,4939,amazon_ept.WirelessType8344
04940,dect_6.0,4940,amazon_ept.WirelessType8344
infrared4941,infrared,4941,amazon_ept.WirelessType8344
irda4942,irda,4942,amazon_ept.WirelessType8344
radio_frequency4943,radio_frequency,4943,amazon_ept.WirelessType8344
